CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1563,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2755,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2112,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1084,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2395,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2283,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2419,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1853,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1673,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1152,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1342,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1489,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1390,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1290,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2723,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2561,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1842,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2075,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2195,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2306,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2016,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1545,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1647,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1532,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2581,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2649,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1059,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1691,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1685,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2695,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1937,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1457,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2598,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2487,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2948,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2064,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2542,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1450,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2868,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2913,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2966,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1720,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2558,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1078,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1230,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2164,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2281,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1304,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1289,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1567,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1152,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1989,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1322,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2683,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2814,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2976,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1594,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2342,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1374,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1075,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1886,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2847,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2885,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1493,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2121,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1149,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2028,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2624,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2615,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1435,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1505,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1560,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2721,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1091,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1849,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2669,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2851,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1183,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2593,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1274,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2716,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1977,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1206,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1169,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1694,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2346,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2698,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2249,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1275,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1105,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1438,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2754,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2934,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1698,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1691,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1533,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2165,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1399,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2499,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2740,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1558,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2598,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1363,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2353,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1729,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2731,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1803,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1452,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2450,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2803,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1282,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1670,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1585,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2445,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2635,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2809,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2127,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2584,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1592,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2720,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2688,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1764,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1166,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2197,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1099,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1275,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2937,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2541,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2530,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2470,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1435,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1319,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1679,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2403,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2281,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2349,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1433,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2769,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1172,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2918,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1307,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2055,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1056,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2599,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2359,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1693,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2069,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1811,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1756,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2293,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1007,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1178,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2858,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2269,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1710,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1841,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2682,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2271,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1635,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2622,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2968,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2015,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2489,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2472,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1258,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2801,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2450,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2384,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2185,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2738,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2510,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2853,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1382,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2784,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2096,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2555,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1422,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1547,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1660,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2642,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1600,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1833,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2365,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2513,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2691,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1502,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2929,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1099,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1900,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2768,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2434,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1677,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1451,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2077,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2278,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2380,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2464,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2386,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1035,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1068,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2702,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2088,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1415,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1910,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1167,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2128,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1066,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2824,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1811,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2134,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2940,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2449,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2402,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2595,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2858,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2076,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1458,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1826,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2821,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2685,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2720,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2010,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2221,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2873,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2381,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2993,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1813,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2854,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2870,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2703,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2927,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1345,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1993,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1705,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1607,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2086,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2272,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1921,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2446,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1548,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1032,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2455,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1700,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2820,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2702,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2893,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2678,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1893,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1165,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1635,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2223,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1605,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2110,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2240,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2611,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1936,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2957,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1566,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2960,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1673,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2098,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1869,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2628,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1915,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2359,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1401,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2544,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1906,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2671,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2810,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1329,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1156,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1323,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1059,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2568,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1741,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2957,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2705,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2632,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2296,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1029,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2996,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2660,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2357,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2705,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2140,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1965,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2794,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1680,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2984,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1674,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2404,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2486,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1300,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2382,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1252,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1318,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1594,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2746,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1675,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2981,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1584,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2025,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2568,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2591,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2748,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1858,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1911,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2080,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1352,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1379,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2970,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1862,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2493,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1609,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2483,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2255,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2578,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1296,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1508,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2589,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2724,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1628,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1233,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2157,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2638,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2397,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2441,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1260,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1406,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2245,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2870,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2223,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2500,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1954,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2904,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2288,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1789,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2693,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1870,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2873,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1036,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1792,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1878,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1481,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2976,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1189,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2927,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1949,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2697,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2672,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2385,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1547,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1055,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2547,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2239,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1242,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1848,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1667,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2678,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1443,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2443,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2641,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2630,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1923,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2469,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1166,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2132,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2978,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1683,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1210,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1619,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2140,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2422,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1918,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1793,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1120,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1150,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2668,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2996,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1373,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1146,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1995,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2345,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1642,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1537,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1796,366
